sym,date,post,res,home,pwin,derby,abn_ret
GSRAY.IS,2023-05-08,2023-05-09,W,1,0.643,0,-0.08163
GSRAY.IS,2023-05-16,2023-05-17,W,0,0.736,0,-0.05069
GSRAY.IS,2023-05-20,2023-05-22,W,1,0.717,0,-0.07203
GSRAY.IS,2023-05-30,2023-05-31,W,0,0.632,0,-0.08107
GSRAY.IS,2023-06-04,2023-06-05,W,1,0.463,1,-0.02352
GSRAY.IS,2023-06-07,2023-06-08,W,0,,0,0.03351
GSRAY.IS,2023-08-12,2023-08-14,D,0,0.576,0,-0.03718
GSRAY.IS,2023-08-19,2023-08-21,W,1,0.579,1,0.00787
GSRAY.IS,2023-09-02,2023-09-04,W,0,0.654,0,-0.04387
GSRAY.IS,2023-09-16,2023-09-18,W,1,0.693,0,0.01034
GSRAY.IS,2023-09-23,2023-09-25,W,0,0.526,0,-0.0246
GSRAY.IS,2023-09-26,2023-09-27,W,0,0.722,0,-0.02553
GSRAY.IS,2023-09-30,2023-10-02,W,1,0.72,0,0.01863
GSRAY.IS,2023-10-07,2023-10-09,W,0,0.565,0,-0.05764
GSRAY.IS,2023-10-21,2023-10-23,W,1,0.576,1,0.00766
GSRAY.IS,2023-10-28,2023-10-30,W,0,0.622,0,0.00492
GSRAY.IS,2023-11-03,2023-11-06,W,1,0.797,0,0.00213
GSRAY.IS,2023-11-11,2023-11-13,L,0,0.661,0,-0.05804
GSRAY.IS,2023-11-25,2023-11-27,W,1,0.781,0,-0.00294
GSRAY.IS,2023-12-02,2023-12-04,W,0,0.705,0,-0.00415
GSRAY.IS,2023-12-08,2023-12-11,W,1,0.727,0,-0.02326
GSRAY.IS,2023-12-20,2023-12-21,W,1,0.737,0,-0.03303
GSRAY.IS,2023-12-24,2023-12-25,D,0,0.307,1,-0.09946
GSRAY.IS,2024-01-07,2024-01-08,W,1,0.728,0,-0.0043
GSRAY.IS,2024-01-11,2024-01-12,D,0,0.649,0,-0.02645
GSRAY.IS,2024-01-15,2024-01-16,W,1,0.747,0,-0.01477
GSRAY.IS,2024-01-21,2024-01-22,W,0,0.495,1,0.09946
GSRAY.IS,2024-01-25,2024-01-26,W,1,0.837,0,-0.00245
GSRAY.IS,2024-01-29,2024-01-30,W,1,0.794,0,-0.03348
GSRAY.IS,2024-02-02,2024-02-05,W,0,0.557,0,-0.02192
GSRAY.IS,2024-02-10,2024-02-12,W,1,0.732,0,0.06248
GSRAY.IS,2024-02-18,2024-02-19,W,0,0.632,0,-0.00868
GSRAY.IS,2024-02-26,2024-02-27,W,1,0.716,0,-0.0428
GSRAY.IS,2024-03-03,2024-03-04,W,0,0.495,1,0.01855
GSRAY.IS,2024-03-08,2024-03-11,W,1,0.746,0,-0.00407
GSRAY.IS,2024-03-17,2024-03-18,W,0,0.653,0,-0.093
GSRAY.IS,2024-04-02,2024-04-03,W,1,0.794,0,-0.01352
GSRAY.IS,2024-04-15,2024-04-16,W,0,0.63,0,0.10626
GSRAY.IS,2024-04-21,2024-04-22,W,1,0.761,0,0.07589
GSRAY.IS,2024-04-26,2024-04-29,W,0,0.653,0,-0.05945
GSRAY.IS,2024-05-05,2024-05-06,W,1,0.815,0,0.0459
GSRAY.IS,2024-05-12,2024-05-13,W,0,0.647,0,-0.01979
GSRAY.IS,2024-05-19,2024-05-20,L,1,0.416,1,-0.03776
GSRAY.IS,2024-05-26,2024-05-27,W,0,0.439,0,-0.03145
GSRAY.IS,2024-08-09,2024-08-12,W,1,0.755,0,-0.03691
GSRAY.IS,2024-08-16,2024-08-19,W,0,0.565,0,0.05784
GSRAY.IS,2024-08-31,2024-09-02,W,0,0.659,0,-0.00683
GSRAY.IS,2024-09-14,2024-09-16,W,1,0.759,0,-0.00814
GSRAY.IS,2024-09-17,2024-09-18,W,1,0.781,0,-0.01407
GSRAY.IS,2024-09-21,2024-09-23,W,0,0.288,1,0.07803
GSRAY.IS,2024-09-28,2024-09-30,D,1,0.738,0,-0.03528
GSRAY.IS,2024-10-06,2024-10-07,W,1,0.725,0,-0.019
GSRAY.IS,2024-10-19,2024-10-21,W,0,0.678,0,0.01668
GSRAY.IS,2024-10-28,2024-10-30,W,1,0.511,1,-0.01369
GSRAY.IS,2024-11-10,2024-11-11,W,1,0.659,0,-0.02533
GSRAY.IS,2024-11-23,2024-11-25,W,0,0.665,0,-0.0061
GSRAY.IS,2024-12-01,2024-12-02,D,1,0.754,0,-0.01935
GSRAY.IS,2024-12-08,2024-12-09,W,0,0.653,0,-0.01769
GSRAY.IS,2024-12-16,2024-12-17,W,1,0.696,1,-0.01846
GSRAY.IS,2024-12-22,2024-12-23,W,0,0.688,0,-0.67274
GSRAY.IS,2025-01-04,2025-01-06,W,1,0.698,0,-0.03218
GSRAY.IS,2025-01-12,2025-01-13,W,0,0.589,0,0.02285
GSRAY.IS,2025-01-17,2025-01-20,D,0,0.724,0,-0.00179
GSRAY.IS,2025-01-25,2025-01-27,W,1,0.763,0,-0.00438
GSRAY.IS,2025-02-03,2025-02-04,W,0,0.655,0,0.00407
GSRAY.IS,2025-02-09,2025-02-10,W,1,0.862,0,-0.01456
GSRAY.IS,2025-02-17,2025-02-18,W,0,0.577,0,-0.01342
GSRAY.IS,2025-02-24,2025-02-25,D,1,0.417,1,-0.01942
GSRAY.IS,2025-03-02,2025-03-03,D,0,0.583,0,-0.03831
GSRAY.IS,2025-03-09,2025-03-10,W,0,0.571,0,-0.00628
GSRAY.IS,2025-03-14,2025-03-17,W,1,0.738,0,0.03025
GSRAY.IS,2025-03-29,2025-04-02,L,0,0.439,1,-0.00824
GSRAY.IS,2025-04-11,2025-04-14,W,0,0.574,0,-0.02224
GSRAY.IS,2025-04-18,2025-04-21,W,1,0.715,0,0.09658
GSRAY.IS,2025-04-27,2025-04-28,W,0,0.626,0,-0.00288
GSRAY.IS,2025-05-03,2025-05-05,W,1,0.788,0,-0.03465
GSRAY.IS,2025-05-10,2025-05-12,W,0,0.532,1,-0.02639
GSRAY.IS,2025-05-18,2025-05-20,W,1,0.789,0,-0.01175
GSRAY.IS,2025-05-24,2025-05-26,W,0,0.544,0,-0.03052
GSRAY.IS,2025-05-30,2025-06-02,W,1,0.557,0,-0.08831
GSRAY.IS,2025-08-08,2025-08-11,W,0,0.676,0,0.01989
GSRAY.IS,2025-08-15,2025-08-18,W,1,0.803,0,0.03511
GSRAY.IS,2025-08-24,2025-08-25,W,0,0.696,0,0.03315
GSRAY.IS,2025-08-30,2025-09-01,W,1,0.782,0,-0.01119
GSRAY.IS,2025-09-13,2025-09-15,W,0,0.696,0,0.02142
GSRAY.IS,2025-09-22,2025-09-23,W,1,0.756,0,-0.02573
GSRAY.IS,2025-09-26,2025-09-29,W,0,0.648,0,-0.0361
GSRAY.IS,2025-10-04,2025-10-06,D,1,0.597,1,-0.02268
GSRAY.IS,2025-10-18,2025-10-20,W,0,0.586,0,0.0243
GSRAY.IS,2025-10-26,2025-10-27,W,1,0.674,0,0.00419
GSRAY.IS,2025-11-01,2025-11-03,D,1,0.653,1,-0.00313
GSRAY.IS,2025-11-09,2025-11-10,L,0,0.651,0,-0.0418
GSRAY.IS,2025-11-22,2025-11-24,W,1,0.814,0,0.00198
GSRAY.IS,2025-12-01,2025-12-02,D,0,0.291,1,-0.01513
GSRAY.IS,2025-12-05,2025-12-08,W,1,0.638,0,0.00075
GSRAY.IS,2025-12-13,2025-12-15,W,0,0.709,0,-0.00526
GSRAY.IS,2025-12-21,2025-12-22,W,1,0.775,0,-0.02243
GSRAY.IS,2026-01-17,2026-01-19,D,1,0.825,0,-0.0191
GSRAY.IS,2026-01-24,2026-01-26,W,0,0.715,0,-0.01429
GSRAY.IS,2026-02-01,2026-02-02,W,1,0.818,0,0.02459
GSRAY.IS,2026-02-08,2026-02-09,W,0,0.608,0,0.02444
GSRAY.IS,2026-02-13,2026-02-16,W,1,0.842,0,0.01174
GSRAY.IS,2026-02-21,2026-02-23,L,0,0.639,0,-0.01107
GSRAY.IS,2026-02-28,2026-03-02,W,1,0.724,0,-0.02055
GSRAY.IS,2026-03-07,2026-03-09,W,0,0.376,1,-0.01395
GSRAY.IS,2026-03-14,2026-03-16,W,1,0.584,0,0.0231
GSRAY.IS,2026-04-04,2026-04-06,L,0,0.447,1,-0.01479
GSRAY.IS,2026-04-08,2026-04-09,W,0,0.587,0,0.02297
GSRAY.IS,2026-04-12,2026-04-13,D,1,0.771,0,-0.03437
GSRAY.IS,2026-04-18,2026-04-20,W,0,0.691,0,0.01258
GSRAY.IS,2026-04-26,2026-04-27,W,1,0.393,1,-0.00527
GSRAY.IS,2026-05-02,2026-05-04,L,0,0.578,0,-0.02282
GSRAY.IS,2026-05-09,2026-05-11,W,1,0.809,0,-0.03438
GSRAY.IS,2026-05-17,2026-05-18,L,0,0.487,0,-0.01585
GSRAY.IS,2026-08-14,2026-08-17,D,1,0.737,0,0.00182
JUVE.MI,2021-08-22,2021-08-23,D,0,0.654,0,0.01126
JUVE.MI,2021-08-28,2021-08-30,L,1,0.776,0,-0.01612
JUVE.MI,2021-09-11,2021-09-13,L,0,0.34,0,0.00947
JUVE.MI,2021-09-19,2021-09-20,D,1,0.451,0,0.02535
JUVE.MI,2021-09-22,2021-09-23,W,0,0.71,0,-0.00376
JUVE.MI,2021-09-26,2021-09-27,W,1,0.73,0,0.01739
JUVE.MI,2021-10-02,2021-10-04,W,0,0.522,0,0.01022
JUVE.MI,2021-10-17,2021-10-18,W,1,0.513,0,0.01402
JUVE.MI,2021-10-24,2021-10-25,D,0,0.278,0,-0.01666
JUVE.MI,2021-10-27,2021-10-28,L,1,0.656,0,-0.00128
JUVE.MI,2021-10-30,2021-11-01,L,0,0.513,0,0.02209
JUVE.MI,2021-11-06,2021-11-08,W,1,0.603,0,-0.00724
JUVE.MI,2021-11-20,2021-11-22,W,0,0.404,0,-0.00606
JUVE.MI,2021-11-27,2021-11-29,L,1,0.434,0,-0.06768
JUVE.MI,2021-11-30,2021-12-01,W,0,0.728,0,-0.0217
JUVE.MI,2021-12-05,2021-12-06,W,1,0.762,0,0.02002
JUVE.MI,2021-12-11,2021-12-13,D,0,0.696,0,-0.02015
JUVE.MI,2021-12-18,2021-12-20,W,0,0.515,0,-0.05079
JUVE.MI,2021-12-21,2021-12-22,W,1,0.799,0,-0.04231
JUVE.MI,2022-01-06,2022-01-07,D,1,0.499,0,-0.02463
JUVE.MI,2022-01-09,2022-01-10,W,0,0.441,0,-0.03279
JUVE.MI,2022-01-15,2022-01-17,W,1,0.675,0,0.00066
JUVE.MI,2022-01-23,2022-01-24,D,0,0.351,0,0.00473
JUVE.MI,2022-02-06,2022-02-07,W,1,0.622,0,-0.00524
JUVE.MI,2022-02-13,2022-02-14,D,0,0.396,0,-0.00318
JUVE.MI,2022-02-18,2022-02-21,D,1,0.602,0,-0.00017
JUVE.MI,2022-02-26,2022-02-28,W,0,0.574,0,0.0417
JUVE.MI,2022-03-06,2022-03-07,W,1,0.776,0,-0.0494
JUVE.MI,2022-03-12,2022-03-14,W,0,0.575,0,0.02797
JUVE.MI,2022-03-20,2022-03-21,W,1,0.791,0,0.04576
JUVE.MI,2022-04-03,2022-04-04,L,1,0.34,0,-0.00056
JUVE.MI,2022-04-09,2022-04-11,W,0,0.6,0,-0.00259
JUVE.MI,2022-04-16,2022-04-19,D,1,0.715,0,0.00299
JUVE.MI,2022-04-25,2022-04-26,W,0,0.529,0,-0.0219
JUVE.MI,2022-05-01,2022-05-02,W,1,0.791,0,-0.00441
JUVE.MI,2022-05-06,2022-05-09,L,0,0.461,0,-0.00176
JUVE.MI,2022-05-16,2022-05-17,D,1,0.417,0,0.0111
JUVE.MI,2022-05-21,2022-05-23,L,0,0.225,0,0.04673
JUVE.MI,2022-08-15,2022-08-16,W,1,0.663,0,0.00277
JUVE.MI,2022-08-22,2022-08-23,D,0,0.596,0,-0.05642
JUVE.MI,2022-08-27,2022-08-29,D,1,0.41,0,0.02137
JUVE.MI,2022-08-31,2022-09-01,W,1,0.752,0,-0.01131
JUVE.MI,2022-09-03,2022-09-05,D,0,0.394,0,-0.00763
JUVE.MI,2022-09-11,2022-09-12,D,1,0.678,0,-0.01658
JUVE.MI,2022-09-18,2022-09-19,L,0,0.526,0,-0.0203
JUVE.MI,2022-10-02,2022-10-03,W,1,0.634,0,-0.0215
JUVE.MI,2022-10-08,2022-10-10,L,0,0.262,0,-0.02832
JUVE.MI,2022-10-15,2022-10-17,W,0,0.379,0,0.01322
JUVE.MI,2022-10-21,2022-10-24,W,1,0.676,0,-0.03516
JUVE.MI,2022-10-29,2022-10-31,W,0,0.496,0,-0.0008
JUVE.MI,2022-11-06,2022-11-07,W,1,0.311,0,0.0789
JUVE.MI,2022-11-10,2022-11-11,W,0,0.565,0,0.00461
JUVE.MI,2022-11-13,2022-11-14,W,1,0.489,0,0.00222
JUVE.MI,2023-01-04,2023-01-05,W,0,0.558,0,-0.00145
JUVE.MI,2023-01-07,2023-01-09,W,1,0.541,0,-0.01852
JUVE.MI,2023-01-13,2023-01-16,L,0,0.236,0,0.00552
JUVE.MI,2023-01-22,2023-01-23,D,1,0.451,0,-0.05148
JUVE.MI,2023-01-29,2023-01-30,L,1,0.615,0,-0.02073
JUVE.MI,2023-02-07,2023-02-08,W,0,0.636,0,0.0314
JUVE.MI,2023-02-12,2023-02-13,W,1,0.518,0,-0.00224
JUVE.MI,2023-02-19,2023-02-20,W,0,0.588,0,0.01372
JUVE.MI,2023-02-28,2023-03-01,W,1,0.548,0,-0.00383
JUVE.MI,2023-03-05,2023-03-06,L,0,0.33,0,-0.02008
JUVE.MI,2023-03-12,2023-03-13,W,1,0.708,0,0.01228
JUVE.MI,2023-03-19,2023-03-20,W,0,0.234,0,-0.00685
JUVE.MI,2023-04-01,2023-04-03,W,1,0.672,0,0.02219
JUVE.MI,2023-04-08,2023-04-11,L,0,0.327,0,0.00567
JUVE.MI,2023-04-16,2023-04-17,L,0,0.477,0,0.00966
JUVE.MI,2023-04-23,2023-04-24,L,1,0.329,0,-0.03106
JUVE.MI,2023-04-30,2023-05-02,D,0,0.432,0,0.02136
JUVE.MI,2023-05-03,2023-05-04,W,1,0.593,0,0.00338
JUVE.MI,2023-05-07,2023-05-08,W,0,0.307,0,0.02048
JUVE.MI,2023-05-14,2023-05-15,W,1,0.696,0,-0.00256
JUVE.MI,2023-05-22,2023-05-23,L,0,0.575,0,0.02986
JUVE.MI,2023-05-28,2023-05-29,L,1,0.413,0,-0.00522
JUVE.MI,2023-06-04,2023-06-05,W,0,0.483,0,0.0067
JUVE.MI,2023-08-20,2023-08-21,W,0,0.518,0,0.02265
JUVE.MI,2023-08-27,2023-08-28,D,1,0.632,0,-0.00995
JUVE.MI,2023-09-03,2023-09-04,W,0,0.569,0,-0.04957
JUVE.MI,2023-09-16,2023-09-18,W,1,0.499,0,0.01897
JUVE.MI,2023-09-23,2023-09-25,L,0,0.526,0,-0.0212
JUVE.MI,2023-09-26,2023-09-27,W,1,0.636,0,-0.01953
JUVE.MI,2023-10-01,2023-10-02,D,0,0.34,0,0.0032
JUVE.MI,2023-10-07,2023-10-09,W,1,0.495,0,-0.08065
JUVE.MI,2023-10-22,2023-10-23,W,0,0.297,0,0.02487
JUVE.MI,2023-10-28,2023-10-30,W,1,0.693,0,-0.00438
JUVE.MI,2023-11-05,2023-11-06,W,0,0.374,0,0.00232
JUVE.MI,2023-11-11,2023-11-13,W,1,0.693,0,-0.00428
JUVE.MI,2023-11-26,2023-11-27,D,1,0.287,0,-0.00311
JUVE.MI,2023-12-01,2023-12-04,W,0,0.487,0,-0.00341
JUVE.MI,2023-12-08,2023-12-11,W,1,0.419,0,-0.00512
JUVE.MI,2023-12-15,2023-12-18,D,0,0.5,0,0.00181
JUVE.MI,2023-12-23,2023-12-27,W,0,0.588,0,0.02571
JUVE.MI,2023-12-30,2024-01-02,W,1,0.461,0,-4e-05
JUVE.MI,2024-01-07,2024-01-08,W,0,0.668,0,0.00185
JUVE.MI,2024-01-16,2024-01-17,W,1,0.668,0,0.00997
JUVE.MI,2024-01-21,2024-01-22,W,0,0.573,0,-0.05549
JUVE.MI,2024-01-27,2024-01-29,D,1,0.733,0,-0.00625
JUVE.MI,2024-02-04,2024-02-05,L,0,0.2,0,0.01319
JUVE.MI,2024-02-12,2024-02-13,L,1,0.667,0,0.00932
JUVE.MI,2024-02-17,2024-02-19,D,0,0.566,0,-0.00617
JUVE.MI,2024-02-25,2024-02-26,W,1,0.732,0,0.00736
JUVE.MI,2024-03-03,2024-03-04,L,0,0.29,0,-0.14384
JUVE.MI,2024-03-10,2024-03-11,D,1,0.429,0,0.03937
JUVE.MI,2024-03-17,2024-03-18,D,1,0.629,0,0.047
JUVE.MI,2024-03-30,2024-04-02,L,0,0.388,0,-0.03659
JUVE.MI,2024-04-07,2024-04-08,W,1,0.52,0,0.01495
JUVE.MI,2024-04-13,2024-04-15,D,0,0.431,0,-0.01532
JUVE.MI,2024-04-19,2024-04-22,D,0,0.541,0,0.02604
JUVE.MI,2024-04-27,2024-04-29,D,1,0.451,0,0.03051
JUVE.MI,2024-05-05,2024-05-06,D,0,0.356,0,-0.01351
JUVE.MI,2024-05-12,2024-05-13,D,1,0.833,0,0.01964
JUVE.MI,2024-05-20,2024-05-21,D,0,0.306,0,-0.01928
JUVE.MI,2024-05-25,2024-05-27,W,1,0.715,0,-0.00344
JUVE.MI,2024-08-19,2024-08-20,W,1,0.711,0,-0.02239
JUVE.MI,2024-08-26,2024-08-27,W,0,0.567,0,0.00212
JUVE.MI,2024-09-01,2024-09-02,D,1,0.545,0,-0.14837
JUVE.MI,2024-09-14,2024-09-16,D,0,0.557,0,-0.02825
JUVE.MI,2024-09-21,2024-09-23,D,1,0.432,0,0.00239
JUVE.MI,2024-09-28,2024-09-30,W,0,0.557,0,0.05046
JUVE.MI,2024-10-06,2024-10-07,D,1,0.69,0,-0.04642
JUVE.MI,2024-10-19,2024-10-21,W,1,0.463,0,0.00753
JUVE.MI,2024-10-27,2024-10-28,D,0,0.187,0,0.00615
JUVE.MI,2024-10-30,2024-10-31,D,1,0.68,0,-0.04887
JUVE.MI,2024-11-02,2024-11-04,W,0,0.482,0,0.0163
JUVE.MI,2024-11-09,2024-11-11,W,1,0.604,0,0.0552
JUVE.MI,2024-11-23,2024-11-25,D,0,0.271,0,0.00877
JUVE.MI,2024-12-01,2024-12-02,D,0,0.557,0,-0.04448
JUVE.MI,2024-12-07,2024-12-09,D,1,0.557,0,-0.01911
JUVE.MI,2024-12-14,2024-12-16,D,1,0.718,0,-0.02206
JUVE.MI,2024-12-22,2024-12-23,W,0,0.576,0,-0.02199
JUVE.MI,2024-12-29,2024-12-30,D,1,0.487,0,0.00048
JUVE.MI,2025-01-11,2025-01-13,D,0,0.52,0,-0.01358
JUVE.MI,2025-01-14,2025-01-15,D,0,0.256,0,-0.00633
JUVE.MI,2025-01-18,2025-01-20,W,1,0.438,0,0.02123
JUVE.MI,2025-01-25,2025-01-27,L,0,0.25,0,-0.00118
JUVE.MI,2025-02-02,2025-02-03,W,1,0.696,0,-0.02279
JUVE.MI,2025-02-07,2025-02-10,W,0,0.464,0,0.00488
JUVE.MI,2025-02-16,2025-02-17,W,1,0.28,0,0.0895
JUVE.MI,2025-02-23,2025-02-24,W,0,0.498,0,0.02275
JUVE.MI,2025-03-03,2025-03-04,W,1,0.731,0,0.01124
JUVE.MI,2025-03-09,2025-03-10,L,1,0.379,0,-0.04296
JUVE.MI,2025-03-16,2025-03-17,L,0,0.423,0,0.01961
JUVE.MI,2025-03-29,2025-03-31,W,1,0.621,0,-0.02213
JUVE.MI,2025-04-06,2025-04-07,D,0,0.316,0,0.04331
JUVE.MI,2025-04-12,2025-04-14,W,1,0.7,0,-0.0221
JUVE.MI,2025-04-23,2025-04-24,L,0,0.539,0,-0.00859
JUVE.MI,2025-04-27,2025-04-28,W,1,0.794,0,-0.03499
JUVE.MI,2025-05-04,2025-05-05,D,0,0.297,0,0.04691
JUVE.MI,2025-05-10,2025-05-12,D,0,0.316,0,0.00236
JUVE.MI,2025-05-18,2025-05-19,W,1,0.688,0,-0.03246
JUVE.MI,2025-05-25,2025-05-26,W,0,0.617,0,-0.05156
JUVE.MI,2025-08-24,2025-08-25,W,1,0.672,0,-0.00282
JUVE.MI,2025-08-31,2025-09-01,W,0,0.511,0,-0.00678
JUVE.MI,2025-09-13,2025-09-15,W,1,0.343,0,0.00829
JUVE.MI,2025-09-20,2025-09-22,D,0,0.611,0,-0.02325
JUVE.MI,2025-09-27,2025-09-29,D,1,0.512,0,-0.01915
JUVE.MI,2025-10-05,2025-10-06,D,1,0.352,0,0.00144
JUVE.MI,2025-10-19,2025-10-20,L,0,0.379,0,-0.00556
JUVE.MI,2025-10-26,2025-10-27,L,0,0.412,0,-0.00341
JUVE.MI,2025-10-29,2025-10-30,W,1,0.658,0,-0.01597
JUVE.MI,2025-11-01,2025-11-03,W,0,0.634,0,-0.0049
JUVE.MI,2025-11-08,2025-11-10,D,1,0.633,0,-0.02529
JUVE.MI,2025-11-22,2025-11-24,D,0,0.476,0,-0.00968
JUVE.MI,2025-11-29,2025-12-01,W,1,0.732,0,0.01128
JUVE.MI,2025-12-07,2025-12-08,L,0,0.292,0,-0.02881
JUVE.MI,2025-12-14,2025-12-15,W,0,0.379,0,0.17594
JUVE.MI,2025-12-20,2025-12-22,W,1,0.486,0,0.02504
JUVE.MI,2025-12-27,2025-12-29,W,0,0.668,0,0.01145
JUVE.MI,2026-01-03,2026-01-05,D,1,0.753,0,-0.0404
JUVE.MI,2026-01-06,2026-01-07,W,0,0.567,0,-0.01236
JUVE.MI,2026-01-12,2026-01-13,W,1,0.767,0,0.00432
JUVE.MI,2026-01-17,2026-01-19,L,0,0.626,0,-0.02173
JUVE.MI,2026-01-25,2026-01-26,W,1,0.464,0,0.00286
JUVE.MI,2026-02-01,2026-02-02,W,0,0.654,0,-0.0199
JUVE.MI,2026-02-08,2026-02-09,D,1,0.645,0,-0.01995
JUVE.MI,2026-02-14,2026-02-16,L,0,0.232,0,-0.00312
JUVE.MI,2026-02-21,2026-02-23,L,1,0.47,0,-0.0235
JUVE.MI,2026-03-01,2026-03-02,D,0,0.331,0,-0.00847
JUVE.MI,2026-03-07,2026-03-09,W,1,0.761,0,-0.01481
JUVE.MI,2026-03-14,2026-03-16,W,0,0.61,0,-0.02461
JUVE.MI,2026-03-21,2026-03-23,D,1,0.714,0,-0.02323
JUVE.MI,2026-04-06,2026-04-07,W,1,0.689,0,-0.00458
JUVE.MI,2026-04-11,2026-04-13,W,0,0.405,0,0.0091
JUVE.MI,2026-04-19,2026-04-20,W,1,0.639,0,0.00897
JUVE.MI,2026-04-26,2026-04-27,D,0,0.388,0,-0.00407
JUVE.MI,2026-05-03,2026-05-04,D,1,0.776,0,0.01067
JUVE.MI,2026-05-09,2026-05-11,W,0,0.643,0,0.00041
JUVE.MI,2026-05-17,2026-05-18,L,1,0.703,0,-0.02763
JUVE.MI,2026-05-24,2026-05-25,D,0,0.665,0,0.04872
MANU,2021-08-22,2021-08-23,D,0,0.603,0,0.00471
MANU,2021-08-29,2021-08-30,W,0,0.541,0,-0.04398
MANU,2021-09-11,2021-09-13,W,1,0.809,0,0.022
MANU,2021-09-19,2021-09-20,W,0,0.543,0,-0.00155
MANU,2021-09-25,2021-09-27,L,1,0.7,0,0.02792
MANU,2021-10-02,2021-10-04,D,1,0.654,0,-0.00785
MANU,2021-10-16,2021-10-18,L,0,0.464,0,-0.0012
MANU,2021-10-24,2021-10-25,L,1,0.306,0,-0.01065
MANU,2021-10-30,2021-11-01,W,0,0.403,0,0.0176
MANU,2021-11-06,2021-11-08,L,1,0.201,0,0.00402
MANU,2021-11-20,2021-11-22,L,0,0.654,0,-0.00349
MANU,2021-11-28,2021-11-29,D,0,0.158,0,-0.01103
MANU,2021-12-02,2021-12-03,W,1,0.49,0,0.00487
MANU,2021-12-05,2021-12-06,W,1,0.634,0,-0.00084
MANU,2021-12-11,2021-12-13,W,0,0.654,0,-0.01572
MANU,2021-12-27,2021-12-28,D,0,0.656,0,0.00168
MANU,2021-12-30,2021-12-31,W,1,0.703,0,-0.00011
MANU,2022-01-03,2022-01-04,L,1,0.622,0,-0.0013
MANU,2022-01-15,2022-01-18,D,0,0.397,0,0.00323
MANU,2022-01-19,2022-01-20,W,0,0.53,0,-0.01002
MANU,2022-01-22,2022-01-24,W,1,0.513,0,-0.00129
MANU,2022-02-08,2022-02-09,D,0,0.59,0,-0.00488
MANU,2022-02-12,2022-02-14,D,1,0.591,0,-0.02251
MANU,2022-02-15,2022-02-16,W,1,0.549,0,-0.00013
MANU,2022-02-20,2022-02-22,W,0,0.51,0,-0.00083
MANU,2022-02-26,2022-02-28,D,1,0.728,0,0.01398
MANU,2022-03-06,2022-03-07,L,0,0.126,0,0.00812
MANU,2022-03-12,2022-03-14,W,1,0.43,0,-0.00052
MANU,2022-04-02,2022-04-04,D,1,0.632,0,-0.01279
MANU,2022-04-09,2022-04-11,L,0,0.541,0,-0.02798
MANU,2022-04-16,2022-04-18,W,1,0.759,0,0.00628
MANU,2022-04-19,2022-04-20,L,0,0.135,0,0.00938
MANU,2022-04-23,2022-04-25,L,0,0.27,0,0.0215
MANU,2022-04-28,2022-04-29,D,1,0.297,0,0.02945
MANU,2022-05-02,2022-05-03,W,1,0.552,0,0.01173
MANU,2022-05-07,2022-05-09,L,0,0.388,0,-0.02692
MANU,2022-05-22,2022-05-23,L,0,0.421,0,-0.0194
MANU,2022-08-07,2022-08-08,L,1,0.593,0,0.00391
MANU,2022-08-13,2022-08-15,L,0,0.475,0,-0.00667
MANU,2022-08-22,2022-08-23,W,1,0.182,0,0.01236
MANU,2022-08-27,2022-08-29,W,0,0.532,0,-0.00155
MANU,2022-09-01,2022-09-02,W,0,0.465,0,0.01151
MANU,2022-09-04,2022-09-06,W,1,0.379,0,0.07495
MANU,2022-10-02,2022-10-03,L,0,0.126,0,-0.00646
MANU,2022-10-09,2022-10-10,W,0,0.464,0,-0.01697
MANU,2022-10-16,2022-10-17,D,1,0.483,0,-0.0089
MANU,2022-10-19,2022-10-20,W,1,0.386,0,-0.00017
MANU,2022-10-22,2022-10-24,D,0,0.27,0,-0.02748
MANU,2022-10-30,2022-10-31,W,1,0.568,0,0.00426
MANU,2022-11-06,2022-11-07,L,0,0.457,0,0.02856
MANU,2022-11-13,2022-11-14,W,0,0.5,0,-0.0016
MANU,2022-12-27,2022-12-28,W,1,0.74,0,-0.02191
MANU,2022-12-31,2023-01-03,W,0,0.498,0,-0.02229
MANU,2023-01-03,2023-01-04,W,1,0.74,0,0.01876
MANU,2023-01-14,2023-01-17,W,1,0.225,0,-0.00561
MANU,2023-01-18,2023-01-19,D,0,0.526,0,0.00699
MANU,2023-01-22,2023-01-23,L,0,0.225,0,-0.02648
MANU,2023-02-04,2023-02-06,W,1,0.68,0,-0.0153
MANU,2023-02-08,2023-02-09,D,1,0.653,0,0.09294
MANU,2023-02-12,2023-02-13,W,0,0.497,0,-0.00482
MANU,2023-02-19,2023-02-21,W,1,0.594,0,-0.11484
MANU,2023-03-05,2023-03-06,L,0,0.332,0,0.0269
MANU,2023-03-12,2023-03-13,D,1,0.703,0,0.02101
MANU,2023-04-02,2023-04-03,L,0,0.327,0,-0.03195
MANU,2023-04-05,2023-04-06,W,1,0.574,0,0.00819
MANU,2023-04-08,2023-04-10,W,1,0.634,0,-0.018
MANU,2023-04-16,2023-04-17,W,0,0.588,0,-0.10863
MANU,2023-04-27,2023-04-28,D,0,0.396,0,-0.0321
MANU,2023-04-30,2023-05-01,W,1,0.55,0,-0.04547
MANU,2023-05-04,2023-05-05,L,0,0.25,0,-0.02566
MANU,2023-05-07,2023-05-08,L,0,0.465,0,-0.01896
